station,cbsa_code
US1NJHN0019,35620
US1NJHN0021,35620
US1NJHN0031,35620
US1NJMC0001,45940
US1NJMC0002,45940
US1NJMC0009,45940
US1NJMC0011,45940
US1NJMC0017,45940
US1NJMC0027,45940
US1NJMC0038,45940
US1NJMC0044,45940
US1NJMC0049,45940
US1NJMD0043,35620
US1NJMD0045,35620
US1NJMD0062,35620
US1NJMD0063,35620
US1NJMD0069,35620
US1NJMN0010,35620
US1NJMN0017,35620
US1NJMN0048,35620
US1NJMN0064,35620
US1NJMS0006,35620
US1NJMS0018,35620
US1NJMS0023,35620
US1NJMS0049,35620
US1NJMS0059,35620
US1NJMS0061,35620
US1NJMS0071,35620
US1NJMS0082,35620
US1NJMS0087,35620
US1NJMS0094,35620
US1NJOC0006,35620
US1NJOC0013,35620
US1NJOC0017,35620
US1NJOC0056,35620
US1NJPS0012,35620
US1NJPS0014,35620
US1NJPS0022,35620
US1NJSL0002,37980
US1NJSL0003,37980
US1NJSM0002,35620
US1NJSM0004,35620
US1NJSM0005,35620
US1NJSM0011,35620
US1NJSM0012,35620
US1NJSM0026,35620
US1NJSM0039,35620
US1NJSM0064,35620
US1NJSM0065,35620
US1NJSM0068,35620
US1NJSS0001,35620
US1NJSS0007,35620
US1NJUN0010,35620
US1NJWR0001,10900
US1NJWR0005,10900
US1NJWR0008,10900
US1NJWR0023,10900
US1NJWR0033,10900
US1NJWR0034,10900
US1NJWR0037,10900
US1NMBR0004,10740
US1NMBR0007,10740
US1NMBR0008,10740
US1NMBR0012,10740
US1NMBR0015,10740
US1NMBR0017,10740
US1NMBR0032,10740
US1NMBR0034,10740
US1NMBR0036,10740
US1NMBR0037,10740
US1NMBR0040,10740
US1NMBR0046,10740
US1NMBR0066,10740
US1NMBR0072,10740
US1NMBR0082,10740
US1NMBR0122,10740
US1NMBR0127,10740
US1NMBR0128,10740
US1NMBR0139,10740
US1NMBR0148,10740
US1NMBR0149,10740
US1NMBR0165,10740
US1NMBR0166,10740
US1NMBR0168,10740
US1NMBR0183,10740
US1NMBR0189,10740
US1NMBR0193,10740
US1NMBR0200,10740
US1NMBR0205,10740
US1NMBR0220,10740
US1NMBR0239,10740
US1NMBR0258,10740
US1NMBR0270,10740
US1NMBR0273,10740
US1NMBR0284,10740
US1NMCH0005,40740
US1NMCH0011,40740
US1NMCH0023,40740
US1NMCR0021,17580
US1NMCR0029,17580
US1NMDA0011,29740
US1NMDA0024,29740
US1NMDA0035,29740
US1NMDA0040,29740
US1NMDA0041,29740
US1NMDA0045,29740
US1NMDA0046,29740
US1NMDA0050,29740
US1NMDA0069,29740
US1NMDA0070,29740
US1NMDA0081,29740
US1NMDA0090,29740
US1NMDA0092,29740
US1NMDA0107,29740
US1NMDA0116,29740
US1NMDA0117,29740
US1NMDA0125,29740
US1NMDA0138,29740
US1NMDA0144,29740
US1NMDA0170,29740
US1NMDA0173,29740
US1NMDA0195,29740
US1NMDA0215,29740
US1NMDA0216,29740
US1NMDA0217,29740
US1NMDA0222,29740
US1NMDA0223,29740
US1NMDA0227,29740
US1NMDA0238,29740
US1NMDA0243,29740
US1NMDA0245,29740
US1NMDA0247,29740
US1NMDA0251,29740
US1NMDA0259,29740
US1NMDA0261,29740
US1NMDA0264,29740
US1NMDA0265,29740
US1NMDA0282,29740
US1NMDA0286,29740
US1NMDA0307,29740
US1NMDA0309,29740
US1NMDA0312,29740
US1NMDA0320,29740
US1NMDA0321,29740
US1NMDA0329,29740
US1NMDA0343,29740
US1NMDA0347,29740
US1NMDA0352,29740
US1NMDA0355,29740
US1NMED0002,16100
US1NMED0011,16100
US1NMED0023,16100
US1NMGR0001,43500
US1NMGR0004,43500
US1NMGR0006,43500
US1NMGR0009,43500
US1NMGR0027,43500
US1NMGR0028,43500
US1NMGR0030,43500
US1NMGR0031,43500
US1NMGR0033,43500
US1NMLA0007,31060
US1NMLA0010,31060
US1NMLE0003,26020
US1NMLE0026,26020
US1NMLN0006,40760
US1NMLN0013,40760
US1NMLN0014,40760
US1NMLN0019,40760
US1NMLN0020,40760
US1NMLU0001,19700
US1NMLU0002,19700
US1NMLU0037,19700
US1NMLU0043,19700
US1NMLU0049,19700
US1NMLU0051,19700
US1NMLU0057,19700
US1NMLU0058,19700
US1NMLU0065,19700
US1NMLU0067,19700
US1NMLU0073,19700
US1NMMK0006,23700
US1NMOT0001,10460
US1NMOT0008,10460
US1NMOT0013,10460
US1NMOT0027,10460
US1NMOT0037,10460
US1NMOT0042,10460
US1NMOT0044,10460
US1NMOT0046,10460
US1NMOT0051,10460
US1NMOT0056,10460
US1NMOT0081,10460
US1NMRA0001,21580
US1NMRA0007,21580
US1NMRA0011,42140
US1NMRA0014,21580
US1NMRA0022,21580
US1NMRA0023,21580
US1NMRA0028,21580
US1NMRA0040,21580
US1NMRV0010,17580
US1NMRV0022,17580
US1NMRV0026,17580
US1NMSF0001,42140
US1NMSF0013,42140
US1NMSF0020,42140
US1NMSF0026,42140
US1NMSF0031,42140
US1NMSF0032,42140
US1NMSF0044,42140
US1NMSF0051,42140
US1NMSF0052,42140
US1NMSF0055,42140
US1NMSF0070,42140
US1NMSF0073,42140
US1NMSF0079,42140
US1NMSF0102,42140
US1NMSJ0010,22140
US1NMSJ0019,22140
US1NMSJ0032,22140
US1NMSJ0036,22140
US1NMSM0025,29780
US1NMSM0026,29780
US1NMSN0039,10740
US1NMSN0043,10740
US1NMSN0045,10740
US1NMSN0052,10740
US1NMSN0054,10740
US1NMSN0062,10740
US1NMSN0066,10740
US1NMSN0069,10740
US1NMSN0076,10740
US1NMSN0079,10740
US1NMSN0082,10740
US1NMSN0089,10740
US1NMSN0091,10740
US1NMTR0001,10740
US1NMTR0005,10740
US1NMTR0016,10740
US1NMTS0001,45340
US1NMTS0024,45340
US1NMVL0021,10740
US1NMVL0026,10740
US1NMVL0037,10740
US1NVCC0014,16180
US1NVCC0021,16180
US1NVCK0002,29820
US1NVCK0007,29820
US1NVCK0017,29820
US1NVCK0018,29820
US1NVCK0029,29820
US1NVCK0039,29820
US1NVCK0041,29820
US1NVCK0064,29820
US1NVCK0065,29820
US1NVCK0076,29820
US1NVCK0077,29820
US1NVDG0002,23820
US1NVDG0004,23820
US1NVLY0014,39900
US1NVLY0023,39900
US1NVWH0002,39900
US1NVWH0011,39900
US1NVWH0019,39900
US1NVWH0025,39900
US1NVWH0031,39900
US1NVWH0079,39900
US1NVWH0100,39900
US1NVWH0115,39900
US1NVWH0142,39900
US1NVWH0144,39900
US1NYAB0001,10580
US1NYAB0021,10580
US1NYAB0023,10580
US1NYAB0032,10580
US1NYBM0001,13780
US1NYBM0004,13780
US1NYBM0007,13780
US1NYBM0021,13780
US1NYBM0024,13780
US1NYCB0001,26460
US1NYCL0007,38460
US1NYCM0003,21300
US1NYCM0021,21300
US1NYCM0024,21300
US1NYCR0003,18660
US1NYCR0005,18660
US1NYCY0002,12180
US1NYCY0008,12180
US1NYCY0026,12180
US1NYDT0005,28880
US1NYDT0008,28880
US1NYDT0010,28880
US1NYDT0012,28880
US1NYDT0029,28880
US1NYDT0032,28880
US1NYER0039,15380
US1NYER0050,15380
US1NYER0053,15380
US1NYER0057,15380
US1NYER0059,15380
US1NYER0060,15380
US1NYER0063,15380
US1NYER0075,15380
US1NYER0077,15380
US1NYER0102,15380
US1NYGN0006,12860
US1NYHR0012,46540
US1NYMD0009,45060
US1NYMD0010,45060
US1NYMD0016,45060
US1NYMD0022,45060
US1NYMG0001,11220
US1NYMG0002,11220
US1NYMR0015,40380
US1NYNG0002,15380
US1NYNS0042,35620
US1NYOD0002,46540
US1NYOD0007,46540
US1NYOD0019,46540
US1NYOD0023,46540
US1NYOD0043,46540
US1NYOG0002,45060
US1NYOG0046,45060
US1NYOR0004,28880
US1NYOS0015,45060
US1NYOS0020,45060
US1NYOT0011,36580
US1NYPT0002,35620
US1NYRL0005,35620
US1NYRN0001,10580
US1NYSC0017,10580
US1NYSF0002,35620
US1NYSF0016,35620
US1NYSF0077,35620
US1NYSF0092,35620
US1NYSF0103,35620
US1NYSF0114,35620
US1NYSL0006,32390
US1NYSL0010,32390
US1NYSR0004,10580
US1NYSR0006,10580
US1NYST0003,18500
US1NYST0004,18500
US1NYST0010,18500
US1NYST0030,18500
US1NYSV0008,33910
US1NYTG0008,13780
US1NYTG0015,13780
US1NYTG0020,13780
US1NYTM0004,27060
US1NYTM0005,27060
US1NYTM0017,27060
US1NYTM0018,27060
US1NYTM0023,27060
US1NYTM0027,27060
US1NYWC0006,35620
US1NYWC0011,35620
US1NYWC0018,35620
US1NYWC0022,35620
US1NYWN0006,40380
US1NYWN0010,40380
US1OHAL0005,30620
US1OHAS0002,11740
US1OHAS0005,11740
US1OHAT0003,11900
US1OHAT0005,11900
US1OHAT0016,11900
US1OHBR0008,17140
US1OHBT0001,17140
US1OHCB0008,41400
US1OHCC0001,18740
US1OHCM0007,17140
US1OHCN0010,48940
US1OHCN0014,48940
US1OHCN0015,48940
US1OHCW0003,15340
US1OHCY0016,17410
US1OHCY0024,17410
US1OHCY0039,17410
US1OHDL0010,18140
US1OHDL0012,18140
US1OHDR0001,24820
US1OHDR0007,24820
US1OHDR0017,24820
US1OHER0008,41780
US1OHER0011,41780
US1OHER0014,41780
US1OHER0018,41780
US1OHFF0005,18140
US1OHFR0002,18140
US1OHFR0003,18140
US1OHFR0008,18140
US1OHFR0023,18140
US1OHGG0004,17410
US1OHGG0007,17410
US1OHGR0013,19430
US1OHHM0013,17140
US1OHHM0023,17140
US1OHHM0024,17140
US1OHHM0031,17140
US1OHHR0002,35940
US1OHKN0004,34540
US1OHLC0001,18140
US1OHLC0010,18140
US1OHLK0009,17410
US1OHLR0002,17410
US1OHLR0008,17410
US1OHLS0001,45780
US1OHLS0022,45780
US1OHLS0023,45780
US1OHMC0007,16380
US1OHMD0001,17410
US1OHMD0002,17410
US1OHMD0010,17410
US1OHMH0010,49660
US1OHMH0011,49660
US1OHMM0001,19430
US1OHMY0005,19430
US1OHMY0017,19430
US1OHMY0018,19430
US1OHMY0034,19430
US1OHMY0039,19430
US1OHOT0002,41780
US1OHOT0004,41780
US1OHPT0008,10420
US1OHPT0009,10420
US1OHPT0012,10420
US1OHPT0017,10420
US1OHRC0007,31900
US1OHRC0009,31900
US1OHSC0004,39020
US1OHSD0002,23380
US1OHSH0004,43380
US1OHSH0010,43380
US1OHSH0011,43380
US1OHSH0013,43380
US1OHSH0014,43380
US1OHSH0015,43380
US1OHSH0020,43380
US1OHSM0005,10420
US1OHSM0022,10420
US1OHSN0003,45660
US1OHTR0004,49660
US1OHTS0001,35420
US1OHTS0008,35420
US1OHUN0004,18140
US1OHWD0012,45780
US1OHWD0014,45780
US1OHWD0019,45780
US1OHWR0010,17140
US1OHWR0014,17140
US1OKBC0005,21120
US1OKCC0009,30020
US1OKCC0010,30020
US1OKCN0001,36420
US1OKCN0034,36420
US1OKCV0004,36420
US1OKCV0012,36420
US1OKCV0032,36420
US1OKCV0045,36420
US1OKCV0050,36420
US1OKCV0052,36420
US1OKCV0053,36420
US1OKCV0079,36420
US1OKCV0084,36420
US1OKCV0091,36420
US1OKCV0092,36420
US1OKCV0112,36420
US1OKCV0114,36420
US1OKCV0126,36420
US1OKGD0007,21420
US1OKJC0003,11060
US1OKJC0010,11060
US1OKKY0007,38620
US1OKLG0006,36420
US1OKLG0014,36420
US1OKLN0005,36420
US1OKLN0008,36420
US1OKMC0005,36420
US1OKMC0011,36420
US1OKMC0013,36420
US1OKOK0029,36420
US1OKOK0071,36420
US1OKOS0004,46140
US1OKPG0007,32540
US1OKPN0005,10220
US1OKPN0006,10220
US1OKPN0013,10220
US1OKPY0009,44660
US1OKPY0016,44660
US1OKPY0019,44660
US1OKRG0005,46140
US1OKRG0011,46140
US1OKSQ0001,22900
US1OKSQ0003,22900
US1OKTL0014,46140
US1OKTL0028,46140
US1OKTL0029,46140
US1OKTL0030,46140
US1OKTL0034,46140
US1OKTL0035,46140
US1OKTL0039,46140
US1OKTL0042,46140
US1OKTL0048,46140
US1OKTL0049,46140
US1OKTL0053,46140
US1OKWH0003,48220
US1OKWS0004,12780
US1OKWW0004,49260
US1OKWW0007,49260
US1ORBK0008,12520
US1ORBN0007,18700
US1ORBN0013,18700
US1ORBN0028,18700
US1ORBN0030,18700
US1ORBN0032,18700
US1ORBN0033,18700
US1ORBN0036,18700
US1ORBN0040,18700
US1ORBN0041,18700
US1ORBN0053,18700
US1ORBN0084,18700
US1ORBN0085,18700
US1ORBN0101,18700
US1ORBN0108,18700
US1ORBN0113,18700
US1ORCB0009,38900
US1ORCB0018,38900
US1ORCB0029,38900
US1ORCB0031,38900
US1ORCC0003,38900
US1ORCC0008,38900
US1ORCC0019,38900
US1ORCC0066,38900
US1ORCC0067,38900
US1ORCC0076,38900
US1ORCC0081,38900
US1ORCC0088,38900
US1ORCK0001,13460
US1ORCK0005,13460
US1ORCS0007,18300
US1ORCS0011,18300
US1ORCS0014,18300
US1ORCY0001,15060
US1ORCY0004,15060
US1ORCY0015,15060
US1ORCY0016,15060
US1ORDG0010,40700
US1ORDG0012,40700
US1ORDG0022,40700
US1ORDG0026,40700
US1ORDG0027,40700
US1ORDG0033,40700
US1ORDG0047,40700
US1ORDG0049,40700
US1ORDS0001,13460
US1ORDS0017,13460
US1ORDS0035,13460
US1ORDS0039,13460
US1ORDS0047,13460
US1ORDS0048,13460
US1ORHR0005,26220
US1ORHR0007,26220
US1ORJC0008,32780
US1ORJC0011,32780
US1ORJC0018,32780
US1ORJC0027,32780
US1ORJC0029,32780
US1ORJC0051,32780
US1ORJC0060,32780
US1ORJC0085,32780
US1ORJC0086,32780
US1ORJC0087,32780
US1ORJC0089,32780
US1ORJF0001,13460
US1ORJS0001,24420
US1ORJS0010,24420
US1ORJS0016,24420
US1ORJS0017,24420
US1ORJS0024,24420
US1ORKL0005,28900
US1ORKL0014,28900
US1ORKL0016,28900
US1ORKL0018,28900
US1ORLA0003,21660
US1ORLA0007,21660
US1ORLA0017,21660
US1ORLA0019,21660
US1ORLA0024,21660
US1ORLA0026,21660
US1ORLA0036,21660
US1ORLA0038,21660
US1ORLA0051,21660
US1ORLA0054,21660
US1ORLA0065,21660
US1ORLA0068,21660
US1ORLA0072,21660
US1ORLA0076,21660
US1ORLA0093,21660
US1ORLA0114,21660
US1ORLA0122,21660
US1ORLA0129,21660
US1ORLA0130,21660
US1ORLA0167,21660
US1ORLA0191,21660
US1ORLC0001,35440
US1ORLN0001,10540
US1ORLN0003,10540
US1ORLN0005,10540
US1ORLN0006,10540
US1ORLN0008,10540
US1ORLN0012,10540
US1ORLN0016,10540
US1ORLN0020,10540
US1ORLN0042,10540
US1ORLN0044,10540
US1ORLN0047,10540
US1ORLN0054,10540
US1ORLN0058,10540
US1ORLN0062,10540
US1ORLN0070,10540
US1ORMN0008,41420
US1ORMN0009,41420
US1ORMN0012,41420
US1ORMN0016,41420
US1ORMN0026,41420
US1ORMN0037,41420
US1ORMN0050,41420
US1ORMN0060,41420
US1ORMT0006,38900
US1ORMT0016,38900
US1ORMT0020,38900
US1ORMT0024,38900
US1ORMT0033,38900
US1ORMT0082,38900
US1ORPK0020,41420
US1ORPK0021,41420
US1ORPK0031,41420
US1ORPK0033,41420
US1ORUM0011,25840
US1ORUN0001,29260
US1ORWS0005,38900
US1ORWS0007,38900
US1ORWS0031,38900
US1ORWS0081,38900
US1ORWS0124,38900
US1ORYM0001,38900
US1ORYM0004,38900
US1ORYM0008,38900
US1ORYM0013,38900
US1ORYM0017,38900
US1PAAD0002,23900
US1PAAD0003,23900
US1PAAD0006,23900
US1PAAD0008,23900
US1PAAD0011,23900
US1PAAD0012,23900
US1PAAD0024,23900
US1PAAD0030,23900
US1PAAD0043,23900
US1PAAD0045,23900
US1PAAD0047,23900
US1PAAD0054,23900
US1PAAD0063,23900
US1PAAL0001,38300
US1PAAR0008,38300
US1PABK0005,37980
US1PABK0015,37980
US1PABK0035,37980
US1PABR0002,39740
US1PABR0007,39740
US1PABR0008,39740
US1PABR0012,39740
US1PABR0016,39740
US1PABR0025,39740
US1PABR0029,39740
US1PABT0006,38300
US1PABT0015,38300
US1PACB0012,10900
US1PACB0018,10900
US1PACD0006,25420
US1PACD0011,25420
US1PACH0009,37980
US1PACH0011,37980
US1PACH0014,37980
US1PACH0023,37980
US1PACH0027,37980
US1PACM0004,27780
US1PACN0003,44300
US1PACN0005,44300
US1PACN0010,44300
US1PACN0018,44300
US1PACW0002,32740
US1PAEL0001,41260
US1PAER0005,21500
US1PAFY0002,38300
US1PAFY0009,38300
US1PALH0005,10900
US1PALN0003,29540
US1PALN0007,29540
US1PALY0002,48700
US1PALZ0006,42540
US1PALZ0024,42540
US1PAMT0006,37980
US1PAMT0007,37980
US1PAMT0016,37980
US1PAMT0020,37980
US1PAMT0048,37980
US1PAMT0067,37980
US1PAMT0085,37980
US1PAMT0087,37980
US1PAMT0094,37980
US1PANH0008,10900
US1PAPH0002,37980
US1PAPH0004,37980
US1PAPH0006,37980
US1PAPK0022,25770
US1PAVN0011,36340
US1PAWN0004,42540
US1PAWT0022,38300
US1PAYR0002,49620
US1PAYR0017,49620
US1PAYR0020,49620
US1RIKN0002,39300
US1RINW0004,39300
US1RINW0005,39300
US1RINW0007,39300
US1RINW0016,39300
US1RINW0020,39300
US1RIPR0028,39300
US1RIPR0033,39300
US1RIPR0051,39300
US1RIWS0036,39300
US1RIWS0042,39300
US1SCAB0016,24940
US1SCAK0014,12260
US1SCAK0027,12260
US1SCAK0032,12260
US1SCAK0053,12260
US1SCAK0069,12260
US1SCAK0073,12260
US1SCAN0004,24860
US1SCAN0021,24860
US1SCAN0023,24860
US1SCAN0046,24860
US1SCBF0002,25940
US1SCBF0023,25940
US1SCBF0052,25940
US1SCBK0065,16700
US1SCCA0017,17900
US1SCCR0010,16700
US1SCCR0013,16700
US1SCCR0032,16700
US1SCCR0033,16700
US1SCCR0034,16700
US1SCCR0042,16700
US1SCCR0049,16700
US1SCCR0074,16700
US1SCCR0077,16700
US1SCCR0088,16700
US1SCCR0097,16700
US1SCCR0099,16700
US1SCCR0105,16700
US1SCCR0123,16700
US1SCCR0138,16700
US1SCCS0001,16740
US1SCDC0003,16700
US1SCDC0018,16700
US1SCDC0042,16700
US1SCED0002,12260
US1SCFL0006,22500
US1SCGT0004,34680
US1SCGT0009,34680
US1SCGV0001,24860
US1SCGV0007,24860
US1SCGV0013,24860
US1SCGV0020,24860
US1SCGV0026,24860
US1SCGV0028,24860
US1SCGV0035,24860
US1SCGV0074,24860
US1SCGV0078,24860
US1SCGW0016,24940
US1SCHR0014,34820
US1SCHR0033,34820
US1SCHR0039,34820
US1SCHR0046,34820
US1SCHR0061,34820
US1SCHR0063,34820
US1SCHR0066,34820
US1SCHR0073,34820
US1SCHR0075,34820
US1SCJS0003,25940
US1SCJS0009,25940
US1SCLN0004,16740
US1SCLR0006,24860
US1SCLX0005,17900
US1SCLX0022,17900
US1SCLX0035,17900
US1SCLX0093,17900
US1SCLX0098,17900
US1SCLX0106,17900
US1SCLX0107,17900
US1SCLX0122,17900
US1SCNW0011,35140
US1SCOC0020,42860
US1SCOC0032,42860
US1SCOR0011,36700
US1SCOR0017,36700
US1SCOR0025,36700
US1SCPC0001,24860
US1SCPC0005,24860
US1SCPC0015,24860
US1SCPC0018,24860
US1SCPC0022,24860
US1SCRC0004,17900
US1SCRC0005,17900
US1SCRC0012,17900
US1SCRC0030,17900
US1SCRC0040,17900
US1SCRC0042,17900
US1SCRC0061,17900
US1SCRC0062,17900
US1SCRC0093,17900
US1SCSL0002,17900
US1SCSL0006,17900
US1SCSL0009,17900
US1SCSL0010,17900
US1SCSM0010,44940
US1SCSP0011,43900
US1SCSP0023,43900
US1SCSP0028,43900
US1SCSP0040,43900
US1SCSP0053,43900
US1SCSP0066,43900
US1SCYR0003,16740
US1SCYR0006,16740
US1SCYR0009,16740
US1SCYR0013,16740
US1SCYR0021,16740
US1SCYR0026,16740
US1SDBD0007,26700
US1SDBD0009,26700
US1SDBK0002,15100
US1SDBK0007,15100
US1SDBK0009,15100
US1SDBK0037,15100
US1SDBK0043,15100
US1SDBR0001,10100
US1SDBR0011,10100
US1SDBR0038,10100
US1SDCS0001,39660
US1SDCS0017,39660
US1SDCS0022,39660
US1SDHG0010,38180
US1SDLW0001,43940
US1SDLW0015,43940
US1SDMC0001,43620
US1SDMD0001,39660
US1SDMD0009,39660
US1SDMH0001,43620
US1SDMH0008,43620
US1SDMH0020,43620
US1SDMH0056,43620
US1SDMH0071,43620
US1SDMH0078,43620
US1SDMH0091,43620
US1SDPN0001,39660
US1SDPN0002,39660
US1SDPN0004,39660
US1SDPN0019,39660
US1SDPN0038,39660
US1SDPN0040,39660
US1SDPN0063,39660
US1SDST0006,38180
US1SDTR0009,43620
US1TNAN0003,28940
US1TNAN0008,28940
US1TNAN0009,28940
US1TNBF0005,43180
US1TNBF0014,43180
US1TNBF0017,43180
US1TNBF0023,43180
US1TNBR0004,17420
US1TNBT0008,28940
US1TNBT0026,28940
US1TNBT0029,28940
US1TNCF0014,46100
US1TNCF0027,46100
US1TNCF0032,46100
US1TNCH0002,34980
US1TNCM0004,18900
US1TNCM0005,18900
US1TNCM0009,18900
US1TNCM0032,18900
US1TNCS0003,27180
US1TNCT0002,27740
US1TNDC0001,34980
US1TNDC0003,34980
US1TNDC0009,34980
US1TNDC0015,34980
US1TNDC0024,34980
US1TNDV0007,34980
US1TNDV0041,34980
US1TNDV0047,34980
US1TNDV0067,34980
US1TNDV0076,34980
US1TNDV0079,34980
US1TNDV0111,34980
US1TNDV0117,34980
US1TNDV0163,34980
US1TNDY0001,20540
US1TNFK0003,49010
US1TNFK0006,49010
US1TNFK0015,49010
US1TNFY0005,32820
US1TNGN0001,24620
US1TNGN0004,24620
US1TNGN0008,24620
US1TNGN0009,24620
US1TNHB0004,34100
US1TNHK0004,28700
US1TNHL0014,16860
US1TNHL0022,16860
US1TNHL0023,16860
US1TNHL0031,16860
US1TNHM0002,34980
US1TNHM0006,34980
US1TNHM0009,34980
US1TNJF0004,34100
US1TNKX0005,28940
US1TNKX0011,28940
US1TNKX0034,28940
US1TNLC0002,22190
US1TNLC0003,22190
US1TNLC0006,22190
US1TNLC0009,22190
US1TNLC0012,22190
US1TNLC0018,22190
US1TNLC0019,22190
US1TNLR0007,29980
US1TNLR0009,29980
US1TNLR0010,29980
US1TNMA0004,16860
US1TNMA0008,16860
US1TNMD0005,27180
US1TNMD0010,27180
US1TNMD0015,27180
US1TNMD0016,27180
US1TNMD0021,27180
US1TNMG0001,28940
US1TNML0004,30280
US1TNML0006,30280
US1TNML0010,30280
US1TNML0013,30280
US1TNMM0006,11940
US1TNMS0001,11940
US1TNMT0026,17300
US1TNMT0061,17300
US1TNMT0063,17300
US1TNMT0073,17300
US1TNMT0079,17300
US1TNMY0008,34980
US1TNOV0004,18260
US1TNOV0008,18260
US1TNPM0018,18260
US1TNPM0031,18260
US1TNRB0001,34980
US1TNRB0016,34980
US1TNRD0001,34980
US1TNRD0008,34980
US1TNRD0012,34980
US1TNRD0055,34980
US1TNRD0099,34980
US1TNRN0004,28940
US1TNRN0006,28940
US1TNSH0020,32820
US1TNSH0027,32820
US1TNSH0032,32820
US1TNSM0001,34980
US1TNSM0005,34980
US1TNSM0011,34980
US1TNSQ0001,16860
US1TNSQ0007,16860
US1TNSR0011,34980
US1TNSR0023,34980
US1TNST0002,17300
US1TNST0010,17300
US1TNTP0003,32820
US1TNUN0003,28940
US1TNWL0002,34980
US1TNWL0010,34980
US1TNWL0018,34980
US1TNWL0038,34980
US1TNWL0039,34980
US1TNWL0041,34980
US1TNWL0075,34980
US1TNWL0077,34980
US1TNWN0010,34980
US1TNWN0012,34980
US1TNWN0014,34980
US1TNWN0019,34980
US1TNWN0036,34980
US1TNWN0042,34980
US1TNWN0048,34980
US1TNWN0090,34980
US1TNWN0093,34980
US1TNWR0004,32660
US1TNWR0010,32660
US1TNWS0001,27740
US1TNWS0012,27740
US1TNWS0016,27740
US1TNWT0006,18260
US1TNWT0012,18260
US1TNWT0014,18260
US1TNWT0018,18260
US1TXAG0001,31260
US1TXAG0002,31260
US1TXAG0003,31260
US1TXAR0006,18580
US1TXAS0004,26420
US1TXAS0005,26420
US1TXAS0006,26420
US1TXAS0007,26420
US1TXAT0001,41700
US1TXAT0021,41700
US1TXAT0026,41700
US1TXBEE018,13300
US1TXBEL001,28660
US1TXBEL008,28660
US1TXBEL009,28660
US1TXBEL010,28660
US1TXBEL025,28660
US1TXBEL043,28660
US1TXBEL045,28660
US1TXBEL057,28660
US1TXBEL059,28660
US1TXBND022,41700
US1TXBND029,41700
US1TXBRK003,10860
US1TXBRN002,15220
US1TXBRZ020,26420
US1TXBRZ021,26420
US1TXBRZ032,26420
US1TXBST002,12420
US1TXBST035,12420
US1TXBST049,12420
US1TXBST051,12420
US1TXBST061,12420
US1TXBST068,12420
US1TXBST072,12420
US1TXBST090,12420
US1TXBST095,12420
US1TXBST107,12420
US1TXBST110,12420
US1TXBST123,12420
US1TXBWE001,45500
US1TXBWE005,45500
US1TXBXR011,41700
US1TXBXR027,41700
US1TXBXR028,41700
US1TXBXR048,41700
US1TXBXR058,41700
US1TXBXR065,41700
US1TXBXR095,41700
US1TXBXR129,41700
US1TXBXR133,41700
US1TXBXR134,41700
US1TXBXR135,41700
US1TXBXR138,41700
US1TXBXR163,41700
US1TXBXR168,41700
US1TXBXR180,41700
US1TXBXR184,41700
US1TXBXR192,41700
US1TXBXR215,41700
US1TXBXR253,41700
US1TXBXR269,41700
US1TXBXR298,41700
US1TXBXR300,41700
US1TXBXR304,41700
US1TXBXR310,41700
US1TXBXR313,41700
US1TXBXR336,41700
US1TXBZS107,17780
US1TXCHK001,27380
US1TXCLD001,12420
US1TXCLD015,12420
US1TXCLD032,12420
US1TXCLD043,12420
US1TXCLL008,19100
US1TXCLL023,19100
US1TXCLL026,19100
US1TXCLL030,19100
US1TXCLL033,19100
US1TXCLL044,19100
US1TXCLL045,19100
US1TXCLL057,19100
US1TXCLL060,19100
US1TXCLN001,10180
US1TXCML003,41700
US1TXCML008,41700
US1TXCML009,41700
US1TXCML011,41700
US1TXCML012,41700
US1TXCML024,41700
US1TXCML029,41700
US1TXCML035,41700
US1TXCML037,41700
US1TXCML040,41700
US1TXCML041,41700
US1TXCML048,41700
US1TXCML051,41700
US1TXCML061,41700
US1TXCML095,41700
US1TXCML112,41700
US1TXCML126,41700
US1TXCML128,41700
US1TXCML134,41700
US1TXCML135,41700
US1TXCML146,41700
US1TXCML176,41700
US1TXCML189,41700
US1TXCML198,41700
US1TXCMR001,15180
US1TXCMR008,15180
US1TXCMR016,15180
US1TXCMR021,15180
US1TXCMR085,15180
US1TXCMR093,15180
US1TXCMR094,15180
US1TXCMR100,15180
US1TXCMR101,15180
US1TXCRL003,28660
US1TXCRL004,28660
US1TXCRL006,28660
US1TXDA0003,19100
US1TXDA0004,19100
US1TXDA0016,19100
US1TXDA0050,19100
US1TXDA0053,19100
US1TXDA0063,19100
US1TXDA0065,19100
US1TXDA0069,19100
US1TXDA0070,19100
US1TXDA0080,19100
US1TXDN0001,19100
US1TXDN0003,19100
US1TXDN0008,19100
US1TXDN0015,19100
US1TXDN0021,19100
US1TXDN0032,19100
US1TXDN0039,19100
US1TXDS0004,25820
US1TXDS0005,25820
US1TXEC0002,36220
US1TXEL0007,19100
US1TXEL0010,19100
US1TXEL0018,19100
US1TXEL0025,19100
US1TXEL0037,19100
US1TXEL0041,19100
US1TXEP0016,21340
US1TXEP0017,21340
US1TXEP0047,21340
US1TXEP0049,21340
US1TXEP0051,21340
US1TXEP0059,21340
US1TXEP0070,21340
US1TXEP0074,21340
US1TXEP0075,21340
